ST,INSTRUMENT_ID,ANSWER_ID,ESTIMATE_PERCENTAGE,SE
KY,10,1,0.097,1.71
KY,10,2,0.186,3.2
KY,10,3,0.170,3.34
KY,10,4,0.233,2.5
KY,10,5,0.149,2.54
KY,10,6,0.059,1.16
KY,10,7,0.106,2.83
KY,11,1,0.110,2.64
KY,11,2,0.890,2.64
KY,12,1,0.146,3.06
KY,12,2,0.854,3.06
KY,13,1,0.704,3
KY,13,2,0.231,3.84
KY,13,3,0.111,3.35
KY,13,6,0.095,1.05
KY,13,7,0.080,2.59
KY,13,10,0.199,2.95
KY,14,1,0.487,3.51
KY,14,2,0.073,1.9
KY,14,4,0.051,1.42
KY,14,5,0.403,3.5
KY,15,2,0.275,4.83
KY,15,3,0.280,3.18
KY,15,4,0.291,3.28
KY,15,6,0.059,3.1
LA,1,1,0.447,2.87
LA,1,2,0.406,3.6
LA,1,3,0.098,1.86
LA,1,4,0.034,1.35
LA,2,1,0.074,1.29
LA,2,2,0.738,3.6
LA,2,3,0.188,2.56
LA,3,1,0.176,2.11
LA,3,2,0.114,2.28
LA,3,3,0.118,2.44
LA,3,4,0.133,1.59
LA,3,5,0.210,4.45
LA,3,6,0.073,2.11
LA,3,10,0.129,3.17
LA,4,1,0.331,4.41
LA,4,2,0.669,4.41
LA,5,1,0.070,1.8
LA,5,2,0.267,4.14
LA,5,3,0.663,4.59
LA,6,1,0.117,5.23
LA,6,2,0.524,4.07
LA,6,3,0.359,3.51
LA,7,1,0.510,5.15
LA,7,2,0.490,5.15
LA,8,1,0.071,1.26
LA,8,2,0.929,1.26
LA,9,1,0.196,2.25
LA,9,2,0.804,2.25
LA,10,1,0.121,1.48
LA,10,2,0.175,4.44
LA,10,3,0.133,2.16
LA,10,4,0.249,2.52
LA,10,5,0.134,1.6
LA,10,6,0.087,1.91
LA,10,7,0.101,2.35
LA,11,1,0.100,1.92
LA,11,2,0.900,1.92
LA,12,1,0.210,3.09
LA,12,2,0.790,3.09
LA,13,1,0.783,1.53
LA,13,2,0.302,3.81
LA,13,3,0.126,2.15
LA,13,6,0.104,2.7
LA,13,7,0.085,1.69
LA,13,10,0.141,2.09
LA,14,1,0.478,3.24
LA,14,2,0.141,2.41
LA,14,3,0.042,1.26
LA,14,5,0.464,3.21
LA,15,1,0.066,1.89
LA,15,2,0.319,4.49
LA,15,3,0.268,2.4
LA,15,4,0.226,3.4
LA,15,5,0.065,1.75
LA,15,6,0.055,1.24
MA,1,1,0.606,1.66
MA,1,2,0.332,2.05
MA,1,3,0.053,0.82
MA,2,1,0.056,0.87
MA,2,2,0.773,2.09
MA,2,3,0.171,1.82
MA,3,1,0.261,1.62
MA,3,2,0.090,1.27
MA,3,3,0.098,1.28
MA,3,4,0.164,1.8
MA,3,5,0.151,1.32
MA,3,6,0.065,0.97
MA,3,7,0.026,0.74
MA,3,8,0.018,0.5
MA,3,9,0.017,0.6
MA,3,10,0.111,1.28
MA,4,1,0.465,1.93
MA,4,2,0.535,1.93
MA,5,1,0.050,0.8
MA,5,2,0.267,2.41
MA,5,3,0.683,3.09
MA,6,1,0.053,0.96
MA,6,2,0.489,3.25
MA,6,3,0.459,3.21
MA,7,1,0.435,2.38
MA,7,2,0.565,2.38
MA,8,1,0.061,0.8
MA,8,2,0.939,0.8
MA,9,1,0.163,1.84
MA,9,2,0.837,1.84
MA,10,1,0.078,1.27
MA,10,2,0.138,1.78
MA,10,3,0.176,2.03
MA,10,4,0.254,2.03
MA,10,5,0.205,2.11
MA,10,6,0.064,0.93
MA,10,7,0.086,1.18
MA,11,1,0.131,1.65
MA,11,2,0.869,1.65
MA,12,1,0.262,1.7
MA,12,2,0.738,1.7
MA,13,1,0.767,2.28
MA,13,2,0.252,2.7
MA,13,3,0.092,1.97
MA,13,4,0.028,0.68
MA,13,5,0.032,0.87
MA,13,6,0.094,1.24
MA,13,7,0.141,0.9
MA,13,8,0.044,1.39
MA,13,9,0.045,0.64
MA,13,10,0.158,1.79
MA,14,1,0.411,2.52
MA,14,2,0.088,1.36
MA,14,3,0.034,0.77
MA,14,5,0.527,2.41
MA,15,1,0.023,0.87
MA,15,2,0.217,1.2
MA,15,3,0.301,1.95
MA,15,4,0.362,1.22
MA,15,5,0.060,0.84
MA,15,6,0.037,0.54
MD,1,1,0.514,2.29
MD,1,2,0.370,2.5
MD,1,3,0.094,1.19
MD,2,1,0.061,1.18
MD,2,2,0.725,1.86
MD,2,3,0.214,1.53
MD,3,1,0.213,2.51
MD,3,2,0.100,1.68
MD,3,3,0.083,1.58
MD,3,4,0.162,2.44
MD,3,5,0.155,1.69
MD,3,6,0.076,0.9
MD,3,8,0.037,0.98
MD,3,9,0.029,0.81
MD,3,10,0.129,1.75
MD,4,1,0.440,2.58
MD,4,2,0.560,2.58
MD,5,1,0.036,0.6
MD,5,2,0.270,1.86
MD,5,3,0.695,2.01
MD,6,1,0.056,1.02
MD,6,2,0.492,2.74
MD,6,3,0.452,2.59
MD,7,1,0.458,2.73
MD,7,2,0.542,2.73
MD,8,1,0.073,1.22
MD,8,2,0.927,1.22
MD,9,1,0.138,2.19
MD,9,2,0.862,2.19
MD,10,1,0.105,1.1
MD,10,2,0.125,1.47
MD,10,3,0.175,1.88
MD,10,4,0.277,1.72
MD,10,5,0.161,1.58
MD,10,6,0.063,1.27
MD,10,7,0.092,1.43
MD,11,1,0.128,1.39
MD,11,2,0.872,1.39
MD,12,1,0.286,2.47
MD,12,2,0.714,2.47
MD,13,1,0.732,2.7
MD,13,2,0.263,1.43
MD,13,3,0.122,1.33
MD,13,4,0.044,1.2
MD,13,5,0.217,2.15
MD,13,6,0.092,1.19
MD,13,7,0.108,1.66
MD,13,8,0.037,1.08
MD,13,9,0.046,0.93
MD,13,10,0.175,2.27
MD,14,1,0.370,1.65
MD,14,2,0.075,1.12
MD,14,3,0.020,0.67
MD,14,4,0.024,0.48
MD,14,5,0.563,1.79
MD,15,1,0.034,0.63
MD,15,2,0.258,2.5
MD,15,3,0.279,1.55
MD,15,4,0.275,1.47
MD,15,5,0.066,1.07
MD,15,6,0.088,1.19
ME,1,1,0.494,4.23
ME,1,2,0.376,3.1
ME,1,3,0.090,2.5
ME,2,1,0.098,3.48
ME,2,2,0.762,3.83
ME,2,3,0.140,2.71
ME,3,1,0.279,3.58
ME,3,2,0.203,3.86
ME,3,4,0.107,2.71
ME,3,5,0.115,2.87
ME,3,6,0.083,2.34
ME,3,10,0.127,4.73
ME,4,1,0.444,5.7
ME,4,2,0.556,5.7
ME,5,2,0.266,4.82
ME,5,3,0.683,5.6
ME,6,1,0.098,2.71
ME,6,2,0.487,4.47
ME,6,3,0.415,5.87
ME,7,1,0.517,3.52
ME,7,2,0.483,3.52
ME,8,2,0.973,1.27
ME,9,1,0.127,2.75
ME,9,2,0.873,2.75
ME,10,1,0.092,2.02
ME,10,2,0.144,4.97
ME,10,3,0.125,3.68
ME,10,4,0.270,3.3
ME,10,5,0.152,3.17
ME,10,7,0.137,2.36
ME,11,1,0.103,2.77
ME,11,2,0.897,2.77
ME,12,1,0.189,3.44
ME,12,2,0.811,3.44
ME,13,1,0.800,4.37
ME,13,2,0.260,4.44
ME,13,3,0.102,3.37
ME,13,6,0.158,4.32
ME,13,7,0.126,3.06
ME,13,10,0.133,3.79
ME,14,1,0.635,5.13
ME,14,2,0.103,2.59
ME,14,5,0.313,4.14
ME,15,2,0.220,4
ME,15,3,0.276,3.22
ME,15,4,0.307,5.21
ME,15,6,0.083,2.64
MI,1,1,0.645,2.23
MI,1,2,0.292,2.3
MI,1,3,0.036,0.9
MI,2,1,0.075,0.99
MI,2,2,0.797,2.36
MI,2,3,0.127,1.61
MI,3,1,0.311,1.83
MI,3,2,0.123,1.68
MI,3,3,0.074,0.78
MI,3,4,0.134,1.45
MI,3,5,0.115,1.02
MI,3,6,0.054,1.4
MI,3,7,0.032,0.53
MI,3,8,0.023,0.54
MI,3,9,0.018,0.82
MI,3,10,0.115,1.05
MI,4,1,0.588,2.52
MI,4,2,0.412,2.52
MI,5,1,0.051,0.92
MI,5,2,0.354,1.71
MI,5,3,0.595,1.8
MI,6,1,0.074,1.37
MI,6,2,0.625,2.88
MI,6,3,0.301,2.62
MI,7,1,0.494,2.86
MI,7,2,0.506,2.86
MI,8,1,0.051,0.92
MI,8,2,0.949,0.92
MI,9,1,0.168,2.09
MI,9,2,0.832,2.09
MI,10,1,0.084,1.01
MI,10,2,0.135,1.76
MI,10,3,0.146,1.81
MI,10,4,0.255,1.22
MI,10,5,0.183,1.62
MI,10,6,0.086,1.45
MI,10,7,0.110,2.27
MI,11,1,0.142,1.72
MI,11,2,0.858,1.72
MI,12,1,0.231,1.91
MI,12,2,0.769,1.91
MI,13,1,0.741,1.71
MI,13,2,0.275,1.94
MI,13,3,0.091,1.1
MI,13,4,0.026,0.63
MI,13,5,0.089,1.12
MI,13,6,0.093,1.67
MI,13,7,0.125,1.51
MI,13,8,0.042,0.59
MI,13,9,0.044,1.12
MI,13,10,0.143,1.59
MI,14,1,0.391,2.49
MI,14,2,0.089,1.21
MI,14,3,0.026,0.8
MI,14,4,0.031,0.91
MI,14,5,0.526,2.87
MI,15,1,0.056,1.45
MI,15,2,0.296,2.63
MI,15,3,0.255,2
MI,15,4,0.286,2.39
MI,15,5,0.073,1.27
MI,15,6,0.034,0.42
MN,1,1,0.419,1.76
MN,1,2,0.473,2.31
MN,1,3,0.081,2.05
MN,2,1,0.082,1.18
MN,2,2,0.685,2.52
MN,2,3,0.233,1.94
MN,3,1,0.163,1.43
MN,3,2,0.119,1.17
MN,3,3,0.090,1.16
MN,3,4,0.159,1.87
MN,3,5,0.147,1.32
MN,3,6,0.115,1.81
MN,3,7,0.029,0.48
MN,3,8,0.033,0.89
MN,3,9,0.008,0.27
MN,3,10,0.138,1.9
MN,4,1,0.267,2.54
MN,4,2,0.733,2.54
MN,5,1,0.064,1.34
MN,5,2,0.219,1.82
MN,5,3,0.717,2.4
MN,6,1,0.071,1.17
MN,6,2,0.453,1.89
MN,6,3,0.476,2.53
MN,7,1,0.352,2.26
MN,7,2,0.648,2.26
MN,8,1,0.050,1.13
MN,8,2,0.950,1.13
MN,9,1,0.135,1.9
MN,9,2,0.865,1.9
MN,10,1,0.068,1.38
MN,10,2,0.131,1.8
MN,10,3,0.176,1.18
MN,10,4,0.302,1.98
MN,10,5,0.185,1.48
MN,10,6,0.056,1.69
MN,10,7,0.083,1.41
MN,11,1,0.086,1.06
MN,11,2,0.914,1.06
MN,12,1,0.150,1.99
MN,12,2,0.850,1.99
MN,13,1,0.774,1.74
MN,13,2,0.247,2.48
MN,13,3,0.101,1.36
MN,13,5,0.039,0.52
MN,13,6,0.085,1.14
MN,13,7,0.102,1.32
MN,13,8,0.026,0.74
MN,13,9,0.033,1.04
MN,13,10,0.163,1.9
MN,14,1,0.570,2.23
MN,14,2,0.089,1.75
MN,14,3,0.059,1
MN,14,5,0.380,2.59
MN,15,1,0.043,1.55
MN,15,2,0.208,2.01
MN,15,3,0.257,2.47
MN,15,4,0.341,1.96
MN,15,5,0.060,0.86
MN,15,6,0.091,1.7
MO,1,1,0.445,2.55
MO,1,2,0.427,2.33
MO,1,3,0.096,1.51
MO,1,4,0.024,0.87
MO,2,1,0.054,1.09
MO,2,2,0.715,2.04
MO,2,3,0.231,2.43
MO,3,1,0.204,2.43
MO,3,2,0.125,2.21
MO,3,3,0.074,1.47
MO,3,4,0.164,1.7
MO,3,5,0.132,2.41
MO,3,6,0.076,1.11
MO,3,7,0.030,1.08
MO,3,8,0.021,0.73
MO,3,9,0.032,1
MO,3,10,0.141,1.92
MO,4,1,0.316,2.54
MO,4,2,0.684,2.54
MO,5,1,0.054,1.25
MO,5,2,0.218,2.47
MO,5,3,0.728,2.68
MO,6,1,0.078,1.06
MO,6,2,0.471,1.44
MO,6,3,0.452,1.9
MO,7,1,0.432,2.41
MO,7,2,0.568,2.41
MO,8,1,0.053,1.09
MO,8,2,0.947,1.09
MO,9,1,0.138,1.66
MO,9,2,0.862,1.66
MO,10,1,0.094,2.16
MO,10,2,0.095,1.25
MO,10,3,0.181,1.59
MO,10,4,0.264,2.16
MO,10,5,0.194,2.06
MO,10,6,0.060,1.25
MO,10,7,0.111,1.97
MO,11,1,0.084,1.96
MO,11,2,0.916,1.96
MO,12,1,0.168,2.59
MO,12,2,0.832,2.59
MO,13,1,0.771,1.34
MO,13,2,0.233,3.68
MO,13,3,0.076,1.2
MO,13,4,0.038,1.65
MO,13,6,0.076,1.8
MO,13,7,0.122,2.75
MO,13,10,0.158,1.86
MO,14,1,0.595,2.96
MO,14,2,0.086,2.21
MO,14,3,0.039,0.95
MO,14,4,0.031,1.03
MO,14,5,0.348,2.69
MO,15,1,0.054,1.43
MO,15,2,0.281,2.43
MO,15,3,0.265,2.03
MO,15,4,0.262,3.21
MO,15,5,0.045,0.92
MO,15,6,0.093,1.77
MS,1,1,0.391,6.13
MS,1,2,0.476,5.33
MS,1,3,0.108,3.47
MS,2,2,0.711,4.73
MS,2,3,0.223,4.02
MS,3,1,0.132,2.96
MS,3,2,0.208,2.65
MS,3,3,0.099,3.55
MS,3,4,0.124,3.83
MS,3,5,0.173,4.79
MS,3,6,0.070,2.64
MS,3,10,0.120,5.22
MS,4,1,0.316,4.69
MS,4,2,0.684,4.69
MS,5,2,0.168,3.65
MS,5,3,0.810,4.26
MS,6,2,0.536,5.12
MS,6,3,0.439,4.81
MS,7,1,0.527,3.5
MS,7,2,0.473,3.5
MS,8,2,0.931,3.9
MS,9,1,0.168,3.36
MS,9,2,0.832,3.36
MS,10,2,0.141,2.5
MS,10,3,0.219,5.76
MS,10,4,0.201,2.9
MS,10,5,0.179,3.28
MS,10,7,0.123,3
MS,11,2,0.916,1.77
MS,12,1,0.149,3.15
MS,12,2,0.851,3.15
MS,13,1,0.777,3.18
MS,13,2,0.287,5.43
MS,13,3,0.101,5.16
MS,13,7,0.147,4.81
MS,13,10,0.161,3.75
MS,14,1,0.535,6.8
MS,14,5,0.427,6.01
MS,15,2,0.302,4.64
MS,15,3,0.224,3.82
MS,15,4,0.297,4.67
MS,15,6,0.118,3.35
MT,1,1,0.334,3.43
MT,1,2,0.428,3.41
MT,1,3,0.166,3.54
MT,2,1,0.080,1.33
MT,2,2,0.612,3.36
MT,2,3,0.308,3.09
MT,3,1,0.174,4.73
MT,3,2,0.098,2.48
MT,3,3,0.129,2.81
MT,3,4,0.246,3.16
MT,3,5,0.202,2.65
MT,3,6,0.056,1.07
MT,3,10,0.080,1.75
MT,4,1,0.323,3.15
MT,4,2,0.677,3.15
MT,5,2,0.150,2.58
MT,5,3,0.804,3.72
MT,6,1,0.088,1.84
MT,6,2,0.306,4.57
MT,6,3,0.606,4.6
MT,7,1,0.283,3.47
MT,7,2,0.717,3.47
MT,8,2,0.950,1.22
MT,9,1,0.140,2.44
MT,9,2,0.860,2.44
MT,10,1,0.081,2.53
MT,10,2,0.153,3.22
MT,10,3,0.158,3.15
MT,10,4,0.248,4.79
MT,10,5,0.210,5.54
MT,10,7,0.117,2.69
MT,11,1,0.078,2.38
MT,11,2,0.922,2.38
MT,12,1,0.123,2.95
MT,12,2,0.877,2.95
MT,13,1,0.645,3.26
MT,13,2,0.159,4.52
MT,13,3,0.070,1.58
MT,13,6,0.074,1.93
MT,13,7,0.063,2
MT,13,10,0.298,3.06
MT,14,1,0.539,3.07
MT,14,2,0.078,2.75
MT,14,5,0.436,2.46
MT,15,1,0.092,2.49
MT,15,2,0.216,3.44
MT,15,3,0.168,3.21
MT,15,4,0.267,4.02
MT,15,6,0.198,4.06
NC,1,1,0.468,2.36
NC,1,2,0.433,2.3
NC,1,3,0.077,1.76
NC,1,4,0.019,0.51
NC,2,1,0.043,0.93
NC,2,2,0.731,1.95
NC,2,3,0.226,2.32
NC,3,1,0.205,1.5
NC,3,2,0.095,0.93
NC,3,3,0.117,0.91
NC,3,4,0.170,1.43
NC,3,5,0.156,1.12
NC,3,6,0.057,1.2
NC,3,7,0.027,0.8
NC,3,8,0.030,0.58
NC,3,9,0.019,0.54
NC,3,10,0.124,1.51
NC,4,1,0.353,2.01
NC,4,2,0.647,2.01
NC,5,1,0.028,0.61
NC,5,2,0.309,2.23
NC,5,3,0.663,2
NC,6,1,0.044,1.23
NC,6,2,0.541,2.61
NC,6,3,0.415,2.34
NC,7,1,0.458,1.24
NC,7,2,0.542,1.24
NC,8,1,0.064,1.22
NC,8,2,0.936,1.22
NC,9,1,0.167,1.67
NC,9,2,0.833,1.67
NC,10,1,0.118,1.63
NC,10,2,0.145,1.31
NC,10,3,0.173,1.24
NC,10,4,0.245,2.52
NC,10,5,0.158,1.29
NC,10,6,0.065,1.24
NC,10,7,0.096,1.03
NC,11,1,0.123,1.71
NC,11,2,0.877,1.71
NC,12,1,0.226,2.24
NC,12,2,0.774,2.24
NC,13,1,0.743,1.37
NC,13,2,0.289,1.66
NC,13,3,0.079,1.3
NC,13,4,0.015,0.51
NC,13,5,0.027,0.56
NC,13,6,0.102,2.18
NC,13,7,0.132,1.69
NC,13,8,0.049,0.95
NC,13,9,0.033,0.66
NC,13,10,0.174,1.84
NC,14,1,0.368,1.26
NC,14,2,0.096,0.99
NC,14,3,0.027,1
NC,14,4,0.020,0.49
NC,14,5,0.560,1.56
NC,15,1,0.036,0.89
NC,15,2,0.226,2.26
NC,15,3,0.267,2.15
NC,15,4,0.347,2.48
NC,15,5,0.056,0.93
NC,15,6,0.068,1.5
ND,1,1,0.399,6.21
ND,1,2,0.462,6.41
ND,1,3,0.101,3.08
ND,2,2,0.687,6.57
ND,2,3,0.262,6.41
ND,3,1,0.212,7.95
ND,3,2,0.198,5.16
ND,3,5,0.134,5.71
ND,4,1,0.332,7.43
ND,4,2,0.668,7.43
ND,5,2,0.122,3.11
ND,5,3,0.761,4.31
ND,6,2,0.409,7.09
ND,6,3,0.518,6.23
ND,7,1,0.388,5.06
ND,7,2,0.612,5.06
ND,8,2,0.948,3.28
ND,9,1,0.224,4.58
ND,9,2,0.776,4.58
ND,10,2,0.158,4.36
ND,10,3,0.203,6.5
ND,10,4,0.248,4.66
ND,10,5,0.237,3.99
ND,10,7,0.080,2.56
ND,11,2,0.939,3.54
ND,12,2,0.873,5.74
ND,13,1,0.745,6.93
ND,13,2,0.230,5.9
ND,13,10,0.177,6.69
ND,14,1,0.621,6.17
ND,14,5,0.363,5.97
ND,15,2,0.231,6.13
ND,15,3,0.211,4.6
ND,15,4,0.254,4.41
ND,15,6,0.125,3.29
NE,1,1,0.372,4.45
NE,1,2,0.494,5.37
NE,1,3,0.120,2.98
NE,2,2,0.659,3.26
NE,2,3,0.312,3
NE,3,1,0.176,2.44
NE,3,2,0.171,4.32
NE,3,3,0.093,2.42
NE,3,4,0.103,2.95
NE,3,5,0.176,4.55
NE,3,6,0.072,1.97
NE,3,10,0.119,1.87
NE,4,1,0.200,3.39
NE,4,2,0.800,3.39
NE,5,2,0.147,3.41
NE,5,3,0.822,2.76
NE,6,2,0.386,3.54
NE,6,3,0.572,3.93
NE,7,1,0.451,5.65
NE,7,2,0.549,5.65
NE,8,2,0.953,1.78
NE,9,1,0.172,3.76
NE,9,2,0.828,3.76
NE,10,1,0.101,2.52
NE,10,2,0.126,2.23
NE,10,3,0.203,2.27
NE,10,4,0.206,2.81
NE,10,5,0.189,3.72
NE,10,7,0.139,3.05
NE,11,1,0.077,2.52
NE,11,2,0.923,2.52
NE,12,1,0.122,2.48
NE,12,2,0.878,2.48
NE,13,1,0.686,4.61
NE,13,2,0.177,3.7
NE,13,3,0.074,2.21
NE,13,6,0.082,2.36
NE,13,7,0.080,2.25
NE,13,10,0.254,4.74
NE,14,1,0.592,3.55
NE,14,2,0.043,1.36
NE,14,3,0.057,2.23
NE,14,5,0.360,3.71
NE,15,1,0.051,1.94
NE,15,2,0.261,4.26
NE,15,3,0.284,2.89
NE,15,4,0.280,4.09
NE,15,6,0.096,2.17
NH,1,1,0.508,4.88
NH,1,2,0.404,3.71
NH,1,3,0.057,1.96
NH,2,2,0.718,4.1
NH,2,3,0.230,4.29
NH,3,1,0.302,4.61
NH,3,2,0.111,2.23
NH,3,4,0.192,4.41
NH,3,5,0.110,2.41
NH,3,10,0.096,3.8
NH,4,1,0.430,3.71
NH,4,2,0.570,3.71
NH,5,2,0.322,4.79
NH,5,3,0.651,5.24
NH,6,2,0.494,3.31
NH,6,3,0.446,3.61
NH,7,1,0.480,4.25
NH,7,2,0.520,4.25
NH,8,1,0.095,3.04
NH,8,2,0.905,3.04
NH,9,1,0.192,3.67
NH,9,2,0.808,3.67
NH,10,1,0.068,2.85
NH,10,2,0.140,3.2
NH,10,3,0.142,2.44
NH,10,4,0.319,4.89
NH,10,5,0.187,4.31
NH,10,6,0.056,1.73
NH,10,7,0.088,1.3
NH,11,1,0.076,3.14
NH,11,2,0.924,3.14
NH,12,1,0.201,4.45
NH,12,2,0.799,4.45
NH,13,1,0.733,3.51
NH,13,2,0.264,3.94
NH,13,6,0.115,1.64
NH,13,7,0.154,2.88
NH,13,8,0.081,2.27
NH,13,10,0.162,2.33
NH,14,1,0.473,2.7
NH,14,2,0.065,1.55
NH,14,5,0.504,3.31
NH,15,2,0.232,2.72
NH,15,3,0.357,3.91
NH,15,4,0.319,2.8
NH,15,6,0.054,1.86
NJ,1,1,0.627,1.68
NJ,1,2,0.311,2.09
NJ,1,3,0.041,0.93
NJ,2,1,0.039,0.78
NJ,2,2,0.805,1.84
NJ,2,3,0.156,1.7
NJ,3,1,0.288,2.16
NJ,3,2,0.096,1.24
NJ,3,3,0.117,1.52
NJ,3,4,0.144,1.83
NJ,3,5,0.136,1.78
NJ,3,6,0.055,0.83
NJ,3,7,0.027,0.77
NJ,3,8,0.027,0.56
NJ,3,9,0.012,0.42
NJ,3,10,0.098,1.25
NJ,4,1,0.521,1.79
NJ,4,2,0.479,1.79
NJ,5,1,0.025,0.61
NJ,5,2,0.387,1.95
NJ,5,3,0.587,2.16
NJ,6,1,0.032,0.78
NJ,6,2,0.594,2.57
NJ,6,3,0.374,2.21
NJ,7,1,0.496,1.94
NJ,7,2,0.504,1.94
NJ,8,1,0.072,1.33
NJ,8,2,0.928,1.33
NJ,9,1,0.167,1.88
NJ,9,2,0.833,1.88
NJ,10,1,0.101,1.21
NJ,10,2,0.191,1.86
NJ,10,3,0.192,1.24
NJ,10,4,0.198,1.56
NJ,10,5,0.128,1.78
NJ,10,6,0.067,0.88
NJ,10,7,0.123,0.69
NJ,11,1,0.140,1.62
NJ,11,2,0.860,1.62
NJ,12,1,0.337,1.84
NJ,12,2,0.663,1.84
NJ,13,1,0.785,0.7
NJ,13,2,0.379,2.28
NJ,13,3,0.126,1.36
NJ,13,4,0.032,0.71
NJ,13,5,0.088,1.46
NJ,13,6,0.095,1.44
NJ,13,7,0.156,1.75
NJ,13,8,0.070,1.11
NJ,13,9,0.017,0.7
NJ,13,10,0.138,1.48
NJ,14,1,0.266,0.99
NJ,14,2,0.159,1.86
NJ,14,3,0.029,0.53
NJ,14,4,0.019,0.51
NJ,14,5,0.583,1.56
NJ,15,1,0.024,0.76
NJ,15,2,0.238,2.21
NJ,15,3,0.294,1.5
NJ,15,4,0.325,1.61
NJ,15,5,0.075,0.79
NJ,15,6,0.044,0.58
NM,1,1,0.469,4.96
NM,1,2,0.392,5.08
NM,1,3,0.127,2.96
NM,2,2,0.642,5.47
NM,2,3,0.325,4.85
NM,3,1,0.272,4.2
NM,3,2,0.104,2.59
NM,3,3,0.141,2.56
NM,3,4,0.129,3.19
NM,3,5,0.124,2.74
NM,3,6,0.088,1.46
NM,3,10,0.109,2.28
NM,4,1,0.433,5.58
NM,4,2,0.567,5.58
NM,5,2,0.317,5.4
NM,5,3,0.649,4.75
NM,6,2,0.636,4.19
NM,6,3,0.317,3.8
NM,7,1,0.491,5.74
NM,7,2,0.509,5.74
NM,8,1,0.079,2.42
NM,8,2,0.921,2.42
NM,9,1,0.144,2.56
NM,9,2,0.856,2.56
NM,10,1,0.072,2.44
NM,10,2,0.156,3.13
NM,10,3,0.208,3.58
NM,10,4,0.256,4.46
NM,10,5,0.128,4.62
NM,10,6,0.085,2.77
NM,10,7,0.094,2.78
NM,11,1,0.077,1.37
NM,11,2,0.923,1.37
NM,12,1,0.210,4.31
NM,12,2,0.790,4.31
NM,13,1,0.678,5.75
NM,13,2,0.270,4.28
NM,13,3,0.117,4.78
NM,13,7,0.153,1.47
NM,13,10,0.210,3.87
NM,14,1,0.304,4.71
NM,14,2,0.068,1.86
NM,14,5,0.650,4.06
NM,15,2,0.245,4.21
NM,15,3,0.264,4.24
NM,15,4,0.345,5.16
NM,15,6,0.091,2.5
NV,1,1,0.484,2.69
NV,1,2,0.366,2.06
NV,1,3,0.116,1.67
NV,2,2,0.712,1.92
NV,2,3,0.247,1.79
NV,3,1,0.244,3.57
NV,3,2,0.149,3.26
NV,3,3,0.126,2.43
NV,3,4,0.139,2.32
NV,3,5,0.136,2.75
NV,3,6,0.048,2.39
NV,3,10,0.093,2.06
NV,4,1,0.389,2.74
NV,4,2,0.611,2.74
NV,5,1,0.048,1.59
NV,5,2,0.280,2.51
NV,5,3,0.671,2.88
NV,6,2,0.515,3.73
NV,6,3,0.452,3.93
NV,7,1,0.394,3.9
NV,7,2,0.606,3.9
NV,8,1,0.064,1.04
NV,8,2,0.936,1.04
NV,9,1,0.154,1.75
NV,9,2,0.846,1.75
NV,10,1,0.083,1.55
NV,10,2,0.088,2.05
NV,10,3,0.145,2.48
NV,10,4,0.317,3.21
NV,10,5,0.246,3.25
NV,10,6,0.053,1.28
NV,10,7,0.069,2.06
NV,11,1,0.092,1.32
NV,11,2,0.908,1.32
NV,12,1,0.216,2.85
NV,12,2,0.784,2.85
NV,13,1,0.686,2.68
NV,13,2,0.306,3.58
NV,13,3,0.099,1.71
NV,13,6,0.089,2.24
NV,13,7,0.108,2.56
NV,13,10,0.239,2.52
NV,14,1,0.245,3.21
NV,14,2,0.147,3.17
NV,14,5,0.636,3.82
NV,15,1,0.058,1.82
NV,15,2,0.255,1.66
NV,15,3,0.244,2.7
NV,15,4,0.308,2.86
NV,15,6,0.081,1.2
NY,1,1,0.622,1.74
NY,1,2,0.318,1.54
NY,1,3,0.035,0.62
NY,1,4,0.016,0.37
NY,1,5,0.008,0.5
NY,2,1,0.054,0.6
NY,2,2,0.773,1.03
NY,2,3,0.173,1.14
NY,3,1,0.300,1.37
NY,3,2,0.101,0.88
NY,3,3,0.108,1.12
NY,3,4,0.132,1.44
NY,3,5,0.118,1.2
NY,3,6,0.052,0.99
NY,3,7,0.019,0.54
NY,3,8,0.024,0.34
NY,3,9,0.024,0.5
NY,3,10,0.121,0.85
NY,4,1,0.545,1.51
NY,4,2,0.455,1.51
NY,5,1,0.037,0.71
NY,5,2,0.348,1.43
NY,5,3,0.616,1.65
NY,6,1,0.051,0.57
NY,6,2,0.534,1.32
NY,6,3,0.415,1.47
NY,7,1,0.473,1.51
NY,7,2,0.527,1.51
NY,8,1,0.055,0.71
NY,8,2,0.945,0.71
NY,9,1,0.148,0.75
NY,9,2,0.852,0.75
NY,10,1,0.095,1.07
NY,10,2,0.153,1.39
NY,10,3,0.171,1.22
NY,10,4,0.224,1.73
NY,10,5,0.137,0.81
NY,10,6,0.104,1.16
NY,10,7,0.117,1.12
NY,11,1,0.112,1.1
NY,11,2,0.888,1.1
NY,12,1,0.350,1.82
NY,12,2,0.650,1.82
NY,13,1,0.742,0.95
NY,13,2,0.304,1.6
NY,13,3,0.121,0.85
NY,13,4,0.025,0.43
NY,13,5,0.040,0.69
NY,13,6,0.080,0.87
NY,13,7,0.146,1.27
NY,13,8,0.070,0.7
NY,13,9,0.042,0.7
NY,13,10,0.161,0.74
NY,14,1,0.323,2.11
