ST,INSTRUMENT_ID,ANSWER_ID,ESTIMATE_PERCENTAGE,SE
IN,5,3,0.842,  1.59
IN,6,1,0.101,  1.31
IN,6,2,0.215,  1.85
IN,6,3,0.684,  2.03
IN,7,1,0.361,  1.53
IN,7,2,0.639,  1.53
IN,8,1,0.058,  1.35
IN,8,2,0.942,  1.35
IN,9,1,0.074,  1.27
IN,9,2,0.926,  1.27
IN,10,1,0.046,  0.81
IN,10,2,0.096,  0.94
IN,10,3,0.166,  1.99
IN,10,4,0.297,  1.57
IN,10,5,0.270,  2.66
IN,10,7,0.118,  2.70
IN,11,1,0.037,  0.74
IN,11,2,0.963,  0.74
IN,12,1,0.094,  1.61
IN,12,2,0.906,  1.61
IN,13,1,0.746,  2.03
IN,13,2,0.207,  1.89
IN,13,3,0.105,  1.32
IN,13,5,0.044,  1.05
IN,13,6,0.083,  1.85
IN,13,7,0.084,  1.97
IN,13,8,0.027,  0.98
IN,13,9,0.059,  1.98
IN,13,10,0.211,  2.04
IN,14,1,0.734,  2.13
IN,14,2,0.138,  1.89
IN,14,3,0.065,  0.75
IN,14,4,0.017,  0.58
IN,14,5,0.247,  2.41
IN,15,1,0.057,  1.07
IN,15,2,0.152,  1.31
IN,15,3,0.225,  2.74
IN,15,4,0.357,  2.70
IN,15,5,0.083,  1.52
IN,15,6,0.126,  1.69
KS,1,1,0.301,  3.31
KS,1,2,0.512,  3.81
KS,1,3,0.129,  2.35
KS,1,4,0.050,  1.60
KS,2,1,0.225,  2.75
KS,2,2,0.426,  3.73
KS,2,3,0.350,  3.09
KS,3,2,0.059,  1.71
KS,3,4,0.107,  2.49
KS,3,5,0.194,  2.65
KS,3,6,0.169,  2.78
KS,3,7,0.092,  1.83
KS,3,8,0.113,  3.28
KS,3,9,0.097,  1.80
KS,3,10,0.087,  1.92
KS,4,1,0.096,  3.11
KS,4,2,0.904,  3.11
KS,5,1,0.067,  1.83
KS,5,2,0.056,  2.65
KS,5,3,0.878,  2.82
KS,6,1,0.140,  2.26
KS,6,2,0.183,  3.87
KS,6,3,0.677,  3.59
KS,7,1,0.323,  4.20
KS,7,2,0.677,  4.20
KS,8,1,0.059,  1.54
KS,8,2,0.941,  1.54
KS,9,1,0.072,  1.68
KS,9,2,0.928,  1.68
KS,10,2,0.158,  3.02
KS,10,3,0.173,  2.76
KS,10,4,0.315,  3.70
KS,10,5,0.212,  3.93
KS,10,7,0.098,  2.28
KS,11,2,0.972,  1.18
KS,12,1,0.107,  3.15
KS,12,2,0.893,  3.15
KS,13,1,0.783,  3.76
KS,13,2,0.248,  3.18
KS,13,3,0.104,  1.84
KS,13,6,0.065,  1.49
KS,13,7,0.056,  1.45
KS,13,10,0.172,  3.83
KS,14,1,0.766,  3.08
KS,14,2,0.169,  3.34
KS,14,5,0.223,  2.97
KS,15,2,0.146,  2.04
KS,15,3,0.283,  2.97
KS,15,4,0.362,  2.52
KS,15,6,0.134,  1.91
KY,1,1,0.466,  4.70
KY,1,2,0.365,  3.75
KY,1,3,0.147,  2.79
KY,2,1,0.138,  3.00
KY,2,2,0.530,  3.07
KY,2,3,0.333,  3.84
KY,3,1,0.101,  2.44
KY,3,2,0.045,  1.75
KY,3,3,0.085,  4.11
KY,3,4,0.142,  2.79
KY,3,5,0.186,  2.82
KY,3,6,0.155,  2.66
KY,3,7,0.047,  1.75
KY,3,8,0.087,  1.59
KY,3,9,0.096,  2.19
KY,3,10,0.058,  1.25
KY,4,1,0.279,  3.21
KY,4,2,0.721,  3.21
KY,5,1,0.137,  3.58
KY,5,2,0.121,  1.83
KY,5,3,0.742,  3.00
KY,6,1,0.117,  3.32
KY,6,2,0.256,  2.67
KY,6,3,0.628,  4.03
KY,7,1,0.369,  4.30
KY,7,2,0.631,  4.30
KY,8,2,0.964,  1.34
KY,9,1,0.136,  1.81
KY,9,2,0.864,  1.81
KY,10,1,0.068,  1.79
KY,10,2,0.089,  2.02
KY,10,3,0.212,  2.71
KY,10,4,0.287,  2.72
KY,10,5,0.215,  4.14
KY,10,7,0.106,  2.19
KY,11,2,0.974,  1.10
KY,12,1,0.119,  2.32
KY,12,2,0.881,  2.32
KY,13,1,0.713,  3.55
KY,13,2,0.226,  2.13
KY,13,3,0.140,  2.21
KY,13,6,0.082,  2.09
KY,13,7,0.138,  2.02
KY,13,10,0.172,  1.76
KY,14,1,0.705,  3.64
KY,14,2,0.148,  2.33
KY,14,3,0.121,  2.15
KY,14,5,0.210,  3.00
KY,15,2,0.164,  2.77
KY,15,3,0.207,  3.21
KY,15,4,0.413,  3.76
KY,15,5,0.085,  1.98
KY,15,6,0.097,  2.43
LA,1,1,0.380,  2.76
LA,1,2,0.472,  3.11
LA,1,3,0.103,  1.81
LA,2,1,0.175,  1.74
LA,2,2,0.507,  3.34
LA,2,3,0.318,  3.28
LA,3,1,0.084,  2.60
LA,3,2,0.040,  1.43
LA,3,3,0.064,  2.09
LA,3,4,0.123,  1.82
LA,3,5,0.197,  3.71
LA,3,6,0.159,  2.59
LA,3,7,0.049,  1.82
LA,3,8,0.113,  3.02
LA,3,9,0.096,  1.49
LA,3,10,0.075,  2.34
LA,4,1,0.232,  2.81
LA,4,2,0.768,  2.81
LA,5,1,0.098,  2.80
LA,5,2,0.080,  2.34
LA,5,3,0.822,  3.28
LA,6,1,0.121,  2.07
LA,6,2,0.228,  2.58
LA,6,3,0.651,  2.30
LA,7,1,0.322,  2.49
LA,7,2,0.678,  2.49
LA,8,1,0.077,  2.17
LA,8,2,0.923,  2.17
LA,9,1,0.083,  1.60
LA,9,2,0.917,  1.60
LA,10,2,0.145,  1.63
LA,10,3,0.165,  3.78
LA,10,4,0.315,  3.10
LA,10,5,0.223,  2.31
LA,10,7,0.133,  2.23
LA,11,2,0.954,  1.86
LA,12,1,0.114,  2.16
LA,12,2,0.886,  2.16
LA,13,1,0.819,  3.42
LA,13,2,0.272,  2.14
LA,13,3,0.100,  1.86
LA,13,6,0.060,  0.79
LA,13,7,0.065,  2.77
LA,13,10,0.134,  3.47
LA,14,1,0.776,  3.44
LA,14,2,0.187,  1.93
LA,14,3,0.038,  1.29
LA,14,5,0.178,  3.81
LA,15,1,0.057,  1.52
LA,15,2,0.156,  2.32
LA,15,3,0.246,  2.36
LA,15,4,0.354,  3.11
LA,15,5,0.073,  2.32
LA,15,6,0.114,  2.10
MA,1,1,0.458,  2.29
MA,1,2,0.403,  2.24
MA,1,3,0.105,  1.46
MA,1,4,0.023,  0.78
MA,2,1,0.125,  1.91
MA,2,2,0.523,  3.01
MA,2,3,0.352,  1.95
MA,3,1,0.153,  1.59
MA,3,2,0.042,  0.95
MA,3,3,0.048,  1.33
MA,3,4,0.105,  1.78
MA,3,5,0.163,  1.74
MA,3,6,0.154,  1.67
MA,3,7,0.061,  1.18
MA,3,8,0.115,  1.24
MA,3,9,0.092,  0.70
MA,3,10,0.066,  1.74
MA,4,1,0.361,  1.86
MA,4,2,0.639,  1.86
MA,5,1,0.102,  1.66
MA,5,2,0.170,  1.79
MA,5,3,0.728,  2.29
MA,6,1,0.105,  1.81
MA,6,2,0.258,  1.90
MA,6,3,0.637,  1.85
MA,7,1,0.387,  2.04
MA,7,2,0.613,  2.04
MA,8,1,0.077,  0.84
MA,8,2,0.923,  0.84
MA,9,1,0.147,  1.53
MA,9,2,0.853,  1.53
MA,10,1,0.047,  1.00
MA,10,2,0.080,  1.26
MA,10,3,0.200,  1.42
MA,10,4,0.316,  0.98
MA,10,5,0.231,  2.41
MA,10,6,0.026,  0.62
MA,10,7,0.101,  1.46
MA,11,1,0.060,  1.48
MA,11,2,0.940,  1.48
MA,12,1,0.148,  1.29
MA,12,2,0.852,  1.29
MA,13,1,0.757,  2.38
MA,13,2,0.272,  1.57
MA,13,3,0.096,  0.99
MA,13,5,0.039,  0.66
MA,13,6,0.071,  0.86
MA,13,7,0.135,  1.51
MA,13,8,0.050,  1.42
MA,13,9,0.039,  0.94
MA,13,10,0.154,  1.27
MA,14,1,0.749,  2.40
MA,14,2,0.195,  1.66
MA,14,3,0.057,  1.11
MA,14,5,0.200,  1.86
MA,15,1,0.037,  0.81
MA,15,2,0.104,  1.76
MA,15,3,0.204,  1.30
MA,15,4,0.439,  1.96
MA,15,5,0.124,  2.23
MA,15,6,0.091,  0.83
MD,1,1,0.419,  1.39
MD,1,2,0.393,  2.30
MD,1,3,0.125,  2.08
MD,1,4,0.044,  0.99
MD,2,1,0.151,  1.62
MD,2,2,0.499,  2.72
MD,2,3,0.350,  3.45
MD,3,1,0.130,  1.34
MD,3,2,0.036,  0.80
MD,3,3,0.052,  1.13
MD,3,4,0.089,  1.32
MD,3,5,0.187,  1.90
MD,3,6,0.139,  1.50
MD,3,7,0.071,  1.10
MD,3,8,0.104,  0.89
MD,3,9,0.116,  1.39
MD,3,10,0.076,  1.17
MD,4,1,0.256,  2.07
MD,4,2,0.744,  2.07
MD,5,1,0.121,  1.56
MD,5,2,0.156,  1.46
MD,5,3,0.723,  2.30
MD,6,1,0.124,  1.20
MD,6,2,0.278,  2.25
MD,6,3,0.598,  2.24
MD,7,1,0.330,  1.92
MD,7,2,0.670,  1.92
MD,8,1,0.050,  1.13
MD,8,2,0.950,  1.13
MD,9,1,0.103,  1.96
MD,9,2,0.897,  1.96
MD,10,1,0.041,  1.25
MD,10,2,0.115,  1.14
MD,10,3,0.166,  1.70
MD,10,4,0.305,  3.67
MD,10,5,0.226,  2.17
MD,10,6,0.053,  0.90
MD,10,7,0.094,  1.79
MD,11,1,0.033,  0.77
MD,11,2,0.967,  0.77
MD,12,1,0.159,  2.39
MD,12,2,0.841,  2.39
MD,13,1,0.715,  2.01
MD,13,2,0.313,  1.61
MD,13,3,0.142,  1.54
MD,13,4,0.038,  1.24
MD,13,5,0.211,  1.88
MD,13,6,0.094,  1.82
MD,13,7,0.130,  1.23
MD,13,8,0.049,  1.30
MD,13,9,0.041,  0.77
MD,13,10,0.199,  1.32
MD,14,1,0.676,  2.36
MD,14,2,0.183,  1.34
MD,14,3,0.056,  0.65
MD,14,4,0.023,  0.88
MD,14,5,0.284,  1.85
MD,15,1,0.035,  0.72
MD,15,2,0.122,  1.73
MD,15,3,0.210,  2.25
MD,15,4,0.395,  2.79
MD,15,5,0.125,  1.21
MD,15,6,0.112,  1.95
ME,1,1,0.392,  4.36
ME,1,2,0.519,  4.38
ME,1,3,0.082,  3.04
ME,2,1,0.105,  3.91
ME,2,2,0.552,  3.07
ME,2,3,0.343,  3.50
ME,3,1,0.109,  2.68
ME,3,4,0.181,  3.99
ME,3,5,0.185,  3.22
ME,3,6,0.145,  3.20
ME,3,8,0.091,  2.49
ME,3,9,0.069,  1.93
ME,3,10,0.087,  2.47
ME,4,1,0.311,  5.03
ME,4,2,0.689,  5.03
ME,5,1,0.123,  5.12
ME,5,2,0.095,  2.71
ME,5,3,0.782,  5.66
ME,6,1,0.162,  4.89
ME,6,2,0.245,  3.87
ME,6,3,0.593,  3.35
ME,7,1,0.422,  3.65
ME,7,2,0.578,  3.65
ME,8,1,0.090,  3.05
ME,8,2,0.910,  3.05
ME,9,1,0.133,  4.12
ME,9,2,0.867,  4.12
ME,10,2,0.090,  1.78
ME,10,3,0.215,  5.21
ME,10,4,0.275,  4.41
ME,10,5,0.250,  4.81
ME,10,7,0.086,  2.47
ME,11,2,0.957,  1.81
ME,12,1,0.129,  2.98
ME,12,2,0.871,  2.98
ME,13,1,0.670,  2.96
ME,13,2,0.308,  4.55
ME,13,3,0.125,  3.66
ME,13,6,0.127,  2.83
ME,13,7,0.096,  3.05
ME,13,10,0.238,  2.45
ME,14,1,0.664,  2.91
ME,14,2,0.221,  3.06
ME,14,3,0.102,  3.49
ME,14,5,0.263,  2.08
ME,15,2,0.078,  2.00
ME,15,3,0.149,  3.63
ME,15,4,0.501,  4.10
ME,15,5,0.120,  2.69
ME,15,6,0.105,  2.99
MI,1,1,0.496,  2.32
MI,1,2,0.394,  1.84
MI,1,3,0.073,  1.07
MI,1,4,0.033,  0.58
MI,2,1,0.174,  1.03
MI,2,2,0.532,  2.00
MI,2,3,0.294,  1.93
MI,3,1,0.126,  1.19
MI,3,2,0.055,  0.93
MI,3,3,0.037,  1.05
MI,3,4,0.105,  1.43
MI,3,5,0.195,  1.07
MI,3,6,0.141,  1.24
MI,3,7,0.072,  1.16
MI,3,8,0.109,  1.29
MI,3,9,0.076,  1.28
MI,3,10,0.085,  1.68
MI,4,1,0.313,  2.23
MI,4,2,0.687,  2.23
MI,5,1,0.146,  1.65
MI,5,2,0.158,  2.07
MI,5,3,0.696,  1.85
MI,6,1,0.180,  1.64
MI,6,2,0.289,  1.81
MI,6,3,0.531,  1.63
MI,7,1,0.373,  2.08
MI,7,2,0.627,  2.08
MI,8,1,0.050,  1.12
MI,8,2,0.950,  1.12
MI,9,1,0.127,  1.19
MI,9,2,0.873,  1.19
MI,10,1,0.070,  0.93
MI,10,2,0.072,  1.18
MI,10,3,0.180,  1.49
MI,10,4,0.306,  2.26
MI,10,5,0.215,  1.61
MI,10,6,0.033,  0.89
MI,10,7,0.124,  2.22
MI,11,1,0.045,  1.11
MI,11,2,0.955,  1.11
MI,12,1,0.165,  1.89
MI,12,2,0.835,  1.89
MI,13,1,0.761,  1.42
MI,13,2,0.272,  2.13
MI,13,3,0.123,  1.53
MI,13,4,0.025,  0.45
MI,13,5,0.084,  1.18
MI,13,6,0.095,  1.25
MI,13,7,0.138,  1.67
MI,13,8,0.048,  0.84
MI,13,9,0.042,  1.27
MI,13,10,0.155,  1.14
MI,14,1,0.716,  1.05
MI,14,2,0.172,  2.17
MI,14,3,0.070,  1.42
MI,14,4,0.025,  0.39
MI,14,5,0.235,  1.20
MI,15,1,0.042,  1.28
MI,15,2,0.155,  1.72
MI,15,3,0.213,  1.20
MI,15,4,0.420,  2.46
MI,15,5,0.090,  1.53
MI,15,6,0.081,  0.99
MN,1,1,0.354,  1.97
MN,1,2,0.463,  3.70
MN,1,3,0.153,  3.56
MN,1,4,0.022,  0.70
MN,2,1,0.111,  1.00
MN,2,2,0.496,  1.96
MN,2,3,0.393,  2.33
MN,3,1,0.086,  1.25
MN,3,2,0.047,  1.34
MN,3,3,0.041,  0.69
MN,3,4,0.101,  1.07
MN,3,5,0.216,  3.66
MN,3,6,0.160,  2.42
MN,3,7,0.083,  1.64
MN,3,8,0.109,  1.69
MN,3,9,0.100,  1.40
MN,3,10,0.057,  0.89
MN,4,1,0.200,  2.21
MN,4,2,0.800,  2.21
MN,5,1,0.071,  1.06
MN,5,2,0.118,  2.09
MN,5,3,0.811,  2.79
MN,6,1,0.089,  1.87
MN,6,2,0.249,  2.96
MN,6,3,0.662,  2.83
MN,7,1,0.375,  3.83
MN,7,2,0.625,  3.83
MN,8,1,0.036,  0.59
MN,8,2,0.964,  0.59
MN,9,1,0.091,  1.08
MN,9,2,0.909,  1.08
MN,10,1,0.041,  1.02
MN,10,2,0.097,  1.30
MN,10,3,0.135,  1.53
MN,10,4,0.331,  3.47
MN,10,5,0.261,  2.39
MN,10,7,0.117,  1.49
MN,11,1,0.020,  0.68
MN,11,2,0.980,  0.68
MN,12,1,0.114,  3.70
MN,12,2,0.886,  3.70
MN,13,1,0.778,  2.38
MN,13,2,0.262,  3.75
MN,13,3,0.087,  2.35
MN,13,5,0.052,  1.24
MN,13,6,0.114,  2.41
MN,13,7,0.088,  1.14
MN,13,8,0.042,  1.19
MN,13,9,0.034,  0.80
MN,13,10,0.176,  2.29
MN,14,1,0.751,  2.29
MN,14,2,0.178,  3.87
MN,14,3,0.072,  1.61
MN,14,5,0.218,  2.06
MN,15,1,0.024,  0.93
MN,15,2,0.105,  1.86
MN,15,3,0.223,  3.30
MN,15,4,0.441,  2.47
MN,15,5,0.091,  0.95
MN,15,6,0.116,  1.63
MO,1,1,0.356,  3.52
MO,1,2,0.456,  3.89
MO,1,3,0.135,  1.02
MO,1,4,0.035,  1.17
MO,2,1,0.169,  2.18
MO,2,2,0.458,  4.34
MO,2,3,0.373,  3.73
MO,3,1,0.067,  1.30
MO,3,3,0.047,  1.16
MO,3,4,0.148,  2.38
MO,3,5,0.220,  1.91
MO,3,6,0.178,  2.23
MO,3,7,0.068,  0.99
MO,3,8,0.081,  1.45
MO,3,9,0.081,  0.92
MO,3,10,0.091,  1.19
MO,4,1,0.155,  2.02
MO,4,2,0.845,  2.02
MO,5,1,0.110,  1.83
MO,5,2,0.123,  1.70
MO,5,3,0.766,  2.76
MO,6,1,0.144,  1.74
MO,6,2,0.201,  2.60
MO,6,3,0.654,  3.04
MO,7,1,0.378,  1.26
MO,7,2,0.622,  1.26
MO,8,1,0.049,  1.19
MO,8,2,0.951,  1.19
MO,9,1,0.102,  2.06
MO,9,2,0.898,  2.06
MO,10,1,0.031,  1.04
MO,10,2,0.116,  1.73
MO,10,3,0.206,  1.79
MO,10,4,0.300,  3.25
MO,10,5,0.209,  2.48
MO,10,7,0.112,  1.80
MO,11,1,0.038,  0.80
MO,11,2,0.962,  0.80
MO,12,1,0.086,  2.14
MO,12,2,0.914,  2.14
MO,13,1,0.760,  3.30
MO,13,2,0.251,  1.99
MO,13,3,0.094,  1.05
MO,13,4,0.031,  0.84
MO,13,5,0.062,  1.54
MO,13,6,0.046,  1.20
MO,13,7,0.082,  1.80
MO,13,10,0.178,  2.49
MO,14,1,0.735,  3.71
MO,14,2,0.176,  2.48
MO,14,3,0.045,  0.93
MO,14,4,0.047,  1.05
MO,14,5,0.203,  3.16
MO,15,1,0.046,  0.77
MO,15,2,0.126,  1.36
MO,15,3,0.243,  2.73
MO,15,4,0.386,  3.20
MO,15,5,0.066,  1.60
MO,15,6,0.133,  1.48
MS,1,1,0.321,  6.31
MS,1,2,0.474,  5.27
MS,1,3,0.156,  2.79
MS,2,1,0.246,  3.72
MS,2,2,0.399,  4.49
MS,2,3,0.355,  5.46
MS,3,1,0.114,  3.21
MS,3,4,0.136,  3.07
MS,3,5,0.215,  4.65
MS,3,6,0.109,  2.57
MS,3,7,0.069,  1.96
MS,3,8,0.125,  2.05
MS,3,9,0.104,  2.65
MS,4,1,0.179,  4.00
MS,4,2,0.821,  4.00
MS,5,1,0.115,  3.09
MS,5,3,0.803,  4.02
MS,6,1,0.131,  3.56
MS,6,2,0.203,  3.79
MS,6,3,0.667,  3.65
MS,7,1,0.472,  5.12
MS,7,2,0.528,  5.12
MS,8,2,0.981,  1.24
MS,9,1,0.076,  2.61
MS,9,2,0.924,  2.61
MS,10,2,0.134,  2.90
MS,10,3,0.260,  6.03
MS,10,4,0.205,  4.66
MS,10,5,0.240,  4.84
MS,10,7,0.113,  2.26
MS,11,2,0.912,  2.90
MS,12,1,0.144,  5.46
MS,12,2,0.856,  5.46
MS,13,1,0.794,  5.59
MS,13,2,0.229,  4.34
MS,13,6,0.132,  3.57
MS,13,7,0.120,  2.76
MS,13,10,0.129,  3.43
MS,14,1,0.786,  5.20
MS,14,2,0.154,  3.55
MS,14,5,0.148,  4.13
MS,15,2,0.163,  3.48
MS,15,3,0.218,  3.85
MS,15,4,0.352,  5.93
MS,15,5,0.101,  3.56
MS,15,6,0.106,  1.75
MT,1,1,0.249,  3.88
MT,1,2,0.521,  3.31
MT,1,3,0.193,  4.30
MT,2,1,0.172,  3.52
MT,2,2,0.413,  2.64
MT,2,3,0.415,  4.28
MT,3,1,0.114,  3.75
MT,3,4,0.139,  2.84
MT,3,5,0.247,  3.48
MT,3,6,0.153,  3.53
MT,3,7,0.085,  3.39
MT,4,1,0.174,  3.83
MT,4,2,0.826,  3.83
MT,5,2,0.111,  3.45
MT,5,3,0.834,  4.24
MT,6,2,0.185,  4.21
MT,6,3,0.744,  3.83
MT,7,1,0.405,  4.45
MT,7,2,0.595,  4.45
MT,8,2,0.980,  1.49
MT,9,2,0.957,  1.80
MT,10,2,0.104,  4.22
MT,10,3,0.166,  3.86
MT,10,4,0.345,  3.58
MT,10,5,0.199,  3.79
MT,10,7,0.139,  4.69
MT,11,2,0.981,  1.05
MT,12,1,0.091,  3.28
MT,12,2,0.909,  3.28
MT,13,1,0.676,  5.27
MT,13,2,0.236,  3.34
MT,13,5,0.140,  2.01
MT,13,6,0.104,  3.03
MT,13,7,0.101,  2.79
MT,13,10,0.251,  5.55
MT,14,1,0.653,  4.89
MT,14,2,0.177,  2.90
MT,14,5,0.298,  5.23
MT,15,2,0.168,  4.45
MT,15,3,0.191,  4.69
MT,15,4,0.386,  3.83
MT,15,6,0.131,  4.97
NC,1,1,0.369,  1.93
NC,1,2,0.484,  1.51
NC,1,3,0.124,  1.08
NC,1,4,0.019,  0.55
NC,2,1,0.190,  2.46
NC,2,2,0.486,  2.29
NC,2,3,0.324,  2.01
NC,3,1,0.069,  1.35
NC,3,2,0.052,  1.04
NC,3,3,0.051,  2.03
NC,3,4,0.115,  1.37
NC,3,5,0.224,  1.93
NC,3,6,0.195,  2.26
NC,3,7,0.070,  1.42
NC,3,8,0.068,  1.07
NC,3,9,0.075,  1.50
NC,3,10,0.081,  0.52
NC,4,1,0.171,  1.55
NC,4,2,0.829,  1.55
NC,5,1,0.115,  1.37
NC,5,2,0.105,  1.85
NC,5,3,0.780,  2.00
NC,6,1,0.112,  1.88
NC,6,2,0.229,  2.21
NC,6,3,0.660,  2.23
NC,7,1,0.352,  1.51
NC,7,2,0.648,  1.51
NC,8,1,0.053,  0.85
NC,8,2,0.947,  0.85
NC,9,1,0.070,  1.01
NC,9,2,0.930,  1.01
NC,10,1,0.045,  1.16
NC,10,2,0.082,  1.09
NC,10,3,0.166,  1.67
NC,10,4,0.308,  2.58
NC,10,5,0.274,  1.53
NC,10,7,0.107,  0.93
NC,11,1,0.051,  1.02
NC,11,2,0.949,  1.02
NC,12,1,0.104,  1.90
NC,12,2,0.896,  1.90
NC,13,1,0.734,  2.03
NC,13,2,0.267,  2.30
NC,13,3,0.086,  1.46
NC,13,4,0.015,  0.55
NC,13,5,0.026,  0.89
NC,13,6,0.097,  1.59
NC,13,7,0.091,  1.90
NC,13,8,0.032,  0.82
NC,13,9,0.032,  0.79
NC,13,10,0.207,  1.84
NC,14,1,0.704,  2.12
NC,14,2,0.180,  2.31
NC,14,3,0.044,  0.50
NC,14,4,0.013,  0.30
NC,14,5,0.265,  1.83
NC,15,1,0.045,  0.83
NC,15,2,0.140,  1.14
NC,15,3,0.205,  1.86
NC,15,4,0.421,  1.49
NC,15,5,0.086,  1.31
NC,15,6,0.103,  1.07
ND,1,1,0.275,  4.27
ND,1,2,0.513,  5.32
ND,1,3,0.167,  4.01
ND,2,1,0.129,  2.89
ND,2,2,0.475,  8.86
ND,2,3,0.396,  6.87
ND,3,1,0.131,  3.48
ND,3,4,0.181,  4.63
ND,3,5,0.146,  3.80
ND,3,6,0.122,  2.33
ND,4,1,0.207,  4.98
ND,4,2,0.793,  4.98
ND,5,2,0.145,  5.69
ND,5,3,0.751,  6.40
ND,6,1,0.148,  5.56
ND,6,2,0.354,  5.65
ND,6,3,0.499,  5.93
ND,7,1,0.325,  8.24
ND,7,2,0.675,  8.24
ND,8,2,0.973,  1.81
ND,9,2,0.932,  4.11
ND,10,3,0.246,  4.98
ND,10,4,0.329,  6.38
ND,10,5,0.175,  3.81
ND,11,2,0.944,  1.98
ND,12,2,0.915,  3.93
ND,13,1,0.760,  6.38
ND,13,2,0.154,  3.28
ND,13,6,0.110,  4.36
ND,13,7,0.117,  4.29
ND,13,10,0.168,  6.23
ND,14,1,0.727,  6.27
ND,14,2,0.103,  4.32
ND,14,5,0.220,  5.64
ND,15,2,0.260,  3.33
ND,15,3,0.207,  3.63
ND,15,4,0.299,  5.10
ND,15,5,0.136,  4.56
NE,1,1,0.236,  2.83
NE,1,2,0.617,  3.12
NE,1,3,0.123,  2.32
NE,2,1,0.095,  2.21
NE,2,2,0.454,  3.64
NE,2,3,0.451,  4.14
NE,3,4,0.125,  3.87
NE,3,5,0.230,  3.54
NE,3,6,0.116,  2.24
NE,3,7,0.085,  2.46
NE,3,8,0.154,  3.30
NE,3,9,0.104,  2.89
NE,3,10,0.078,  3.71
NE,4,1,0.135,  2.61
NE,4,2,0.865,  2.61
NE,5,1,0.095,  3.13
NE,5,2,0.066,  1.89
NE,5,3,0.839,  3.74
NE,6,2,0.200,  2.92
NE,6,3,0.745,  4.03
NE,7,1,0.357,  5.42
NE,7,2,0.643,  5.42
NE,8,2,0.978,  1.18
NE,9,1,0.107,  2.58
NE,9,2,0.893,  2.58
NE,10,2,0.144,  3.72
NE,10,3,0.184,  5.51
NE,10,4,0.278,  2.71
NE,10,5,0.174,  2.97
NE,10,7,0.133,  2.73
NE,11,2,0.947,  2.52
NE,12,1,0.092,  1.78
NE,12,2,0.908,  1.78
NE,13,1,0.834,  3.33
NE,13,2,0.213,  4.19
NE,13,3,0.108,  2.24
NE,13,6,0.094,  2.65
NE,13,7,0.101,  2.33
NE,13,10,0.139,  2.89
NE,14,1,0.847,  2.54
NE,14,2,0.154,  4.84
NE,14,5,0.139,  2.20
NE,15,1,0.062,  2.19
NE,15,2,0.192,  3.61
NE,15,3,0.304,  4.00
NE,15,4,0.287,  2.72
NE,15,6,0.105,  2.74
NH,1,1,0.362,  4.46
NH,1,2,0.478,  3.43
NH,1,3,0.083,  1.59
NH,2,1,0.219,  3.74
NH,2,2,0.493,  4.72
NH,2,3,0.288,  3.52
NH,3,1,0.091,  3.01
NH,3,2,0.057,  1.59
NH,3,3,0.061,  1.92
NH,3,4,0.150,  1.81
NH,3,5,0.250,  2.92
NH,3,6,0.149,  3.13
NH,3,7,0.088,  1.97
NH,3,8,0.048,  2.03
NH,3,9,0.059,  1.16
NH,4,1,0.218,  3.10
NH,4,2,0.782,  3.10
NH,5,1,0.144,  3.82
NH,5,2,0.165,  3.29
NH,5,3,0.691,  3.60
NH,6,1,0.152,  3.11
NH,6,2,0.252,  4.25
NH,6,3,0.596,  3.17
NH,7,1,0.313,  3.25
NH,7,2,0.687,  3.25
NH,8,2,0.940,  1.98
NH,9,1,0.094,  2.50
NH,9,2,0.906,  2.50
NH,10,1,0.060,  1.54
NH,10,3,0.208,  2.25
NH,10,4,0.354,  3.89
NH,10,5,0.243,  4.05
NH,10,7,0.057,  2.20
NH,11,2,0.972,  1.20
NH,12,1,0.156,  4.44
NH,12,2,0.844,  4.44
NH,13,1,0.777,  3.08
NH,13,2,0.285,  3.47
NH,13,3,0.104,  2.58
NH,13,5,0.195,  4.30
NH,13,6,0.089,  2.79
NH,13,7,0.122,  3.43
NH,13,10,0.164,  2.63
NH,14,1,0.760,  3.15
NH,14,2,0.154,  2.69
NH,14,5,0.222,  3.22
NH,15,2,0.153,  3.45
NH,15,3,0.253,  2.64
NH,15,4,0.387,  3.53
NH,15,5,0.053,  2.22
NH,15,6,0.133,  2.71
NJ,1,1,0.542,  1.61
NJ,1,2,0.352,  1.52
NJ,1,3,0.082,  1.06
NJ,1,4,0.018,  0.49
NJ,2,1,0.171,  0.95
NJ,2,2,0.557,  1.29
NJ,2,3,0.272,  1.53
NJ,3,1,0.160,  1.34
NJ,3,2,0.058,  1.14
NJ,3,3,0.071,  1.45
NJ,3,4,0.098,  0.96
NJ,3,5,0.149,  1.24
NJ,3,6,0.126,  1.17
NJ,3,7,0.065,  1.00
NJ,3,8,0.074,  0.86
NJ,3,9,0.107,  1.60
NJ,3,10,0.092,  1.40
NJ,4,1,0.343,  1.96
NJ,4,2,0.657,  1.96
NJ,5,1,0.114,  1.54
NJ,5,2,0.139,  1.60
NJ,5,3,0.748,  2.47
NJ,6,1,0.130,  1.27
NJ,6,2,0.270,  2.55
NJ,6,3,0.600,  3.11
NJ,7,1,0.377,  2.17
NJ,7,2,0.623,  2.17
NJ,8,1,0.057,  1.16
NJ,8,2,0.943,  1.16
NJ,9,1,0.139,  1.88
NJ,9,2,0.861,  1.88
