ST,INSTRUMENT_ID,ANSWER_ID,ESTIMATE_PERCENTAGE,SE
IN,3,4,0.128,  1.66
IN,3,5,0.211,  1.66
IN,3,6,0.182,  1.74
IN,3,7,0.099,  1.54
IN,3,8,0.086,  1.31
IN,3,9,0.088,  0.83
IN,3,10,0.072,  1.33
IN,4,1,0.132,  1.73
IN,4,2,0.868,  1.73
IN,5,1,0.142,  1.27
IN,5,2,0.091,  1.92
IN,5,3,0.767,  1.55
IN,6,1,0.155,  1.15
IN,6,2,0.195,  1.52
IN,6,3,0.650,  2.22
IN,7,1,0.317,  2.40
IN,7,2,0.683,  2.40
IN,8,1,0.050,  1.30
IN,8,2,0.950,  1.30
IN,9,1,0.092,  1.02
IN,9,2,0.908,  1.02
IN,10,1,0.025,  0.78
IN,10,2,0.091,  1.67
IN,10,3,0.159,  2.12
IN,10,4,0.314,  2.18
IN,10,5,0.273,  2.90
IN,10,7,0.116,  1.60
IN,11,1,0.033,  1.10
IN,11,2,0.967,  1.10
IN,12,1,0.088,  0.91
IN,12,2,0.912,  0.91
IN,13,1,0.729,  1.78
IN,13,2,0.180,  1.90
IN,13,3,0.086,  1.67
IN,13,6,0.053,  1.05
IN,13,7,0.097,  2.10
IN,13,9,0.033,  0.71
IN,13,10,0.228,  2.46
IN,14,1,0.708,  2.12
IN,14,2,0.133,  1.61
IN,14,3,0.057,  1.43
IN,14,4,0.024,  0.69
IN,14,5,0.272,  2.49
IN,15,1,0.044,  0.90
IN,15,2,0.184,  1.63
IN,15,3,0.236,  1.29
IN,15,4,0.316,  2.73
IN,15,5,0.071,  1.35
IN,15,6,0.149,  1.96
KS,1,1,0.255,  2.53
KS,1,2,0.538,  3.86
KS,1,3,0.160,  2.27
KS,2,1,0.199,  2.36
KS,2,2,0.442,  2.23
KS,2,3,0.359,  3.09
KS,3,1,0.047,  1.98
KS,3,3,0.079,  2.44
KS,3,4,0.110,  1.06
KS,3,5,0.201,  2.59
KS,3,6,0.196,  3.58
KS,3,7,0.087,  2.14
KS,3,8,0.066,  1.61
KS,3,9,0.103,  2.46
KS,3,10,0.089,  2.95
KS,4,1,0.123,  2.42
KS,4,2,0.877,  2.42
KS,5,1,0.108,  2.64
KS,5,2,0.074,  2.55
KS,5,3,0.818,  3.19
KS,6,1,0.111,  2.72
KS,6,2,0.182,  2.90
KS,6,3,0.706,  4.55
KS,7,1,0.336,  2.08
KS,7,2,0.664,  2.08
KS,8,2,0.966,  1.12
KS,9,1,0.085,  3.53
KS,9,2,0.915,  3.53
KS,10,2,0.089,  2.60
KS,10,3,0.142,  2.52
KS,10,4,0.346,  5.39
KS,10,5,0.253,  3.90
KS,10,7,0.143,  4.37
KS,11,2,0.973,  1.08
KS,12,1,0.089,  2.66
KS,12,2,0.911,  2.66
KS,13,1,0.679,  3.50
KS,13,2,0.247,  3.47
KS,13,3,0.117,  2.12
KS,13,6,0.097,  2.47
KS,13,7,0.061,  2.37
KS,13,10,0.226,  4.02
KS,14,1,0.668,  3.40
KS,14,2,0.177,  3.09
KS,14,3,0.088,  1.55
KS,14,5,0.236,  2.98
KS,15,1,0.050,  1.67
KS,15,2,0.187,  2.42
KS,15,3,0.217,  3.21
KS,15,4,0.305,  4.17
KS,15,5,0.075,  1.49
KS,15,6,0.167,  2.97
KY,1,1,0.334,  2.23
KY,1,2,0.445,  3.18
KY,1,3,0.139,  2.63
KY,2,1,0.212,  2.81
KY,2,2,0.427,  4.33
KY,2,3,0.361,  4.50
KY,3,1,0.057,  2.00
KY,3,2,0.065,  1.65
KY,3,4,0.111,  1.88
KY,3,5,0.184,  3.39
KY,3,6,0.152,  3.77
KY,3,7,0.110,  2.77
KY,3,8,0.112,  1.71
KY,3,9,0.100,  1.47
KY,3,10,0.067,  2.56
KY,4,1,0.160,  1.47
KY,4,2,0.840,  1.47
KY,5,1,0.094,  2.50
KY,5,2,0.137,  3.04
KY,5,3,0.770,  3.68
KY,6,1,0.077,  1.90
KY,6,2,0.243,  3.41
KY,6,3,0.680,  4.99
KY,7,1,0.356,  2.79
KY,7,2,0.644,  2.79
KY,8,2,0.949,  1.72
KY,9,1,0.124,  1.13
KY,9,2,0.876,  1.13
KY,10,1,0.080,  2.36
KY,10,2,0.126,  2.22
KY,10,3,0.219,  3.83
KY,10,4,0.240,  2.38
KY,10,5,0.167,  3.56
KY,10,7,0.126,  1.58
KY,11,2,0.964,  1.43
KY,12,1,0.104,  1.30
KY,12,2,0.896,  1.30
KY,13,1,0.752,  4.35
KY,13,2,0.242,  3.30
KY,13,3,0.105,  3.62
KY,13,6,0.043,  1.28
KY,13,7,0.096,  0.81
KY,13,10,0.141,  3.30
KY,14,1,0.727,  3.92
KY,14,2,0.157,  3.11
KY,14,3,0.067,  2.39
KY,14,5,0.223,  3.64
KY,15,1,0.042,  0.83
KY,15,2,0.085,  2.53
KY,15,3,0.247,  1.32
KY,15,4,0.424,  4.31
KY,15,5,0.068,  1.79
KY,15,6,0.134,  3.46
LA,1,1,0.375,  2.59
LA,1,2,0.468,  2.71
LA,1,3,0.112,  1.17
LA,2,1,0.190,  3.53
LA,2,2,0.463,  3.49
LA,2,3,0.348,  5.06
LA,3,1,0.078,  2.57
LA,3,2,0.046,  2.02
LA,3,3,0.050,  2.36
LA,3,4,0.106,  2.32
LA,3,5,0.164,  2.79
LA,3,6,0.193,  2.38
LA,3,7,0.092,  2.19
LA,3,8,0.080,  1.97
LA,3,9,0.090,  1.38
LA,3,10,0.100,  1.49
LA,4,1,0.206,  2.61
LA,4,2,0.794,  2.61
LA,5,1,0.101,  2.79
LA,5,2,0.111,  2.08
LA,5,3,0.789,  4.24
LA,6,1,0.130,  1.89
LA,6,2,0.239,  2.23
LA,6,3,0.631,  2.81
LA,7,1,0.301,  4.17
LA,7,2,0.699,  4.17
LA,8,1,0.070,  1.76
LA,8,2,0.930,  1.76
LA,9,1,0.051,  1.86
LA,9,2,0.949,  1.86
LA,10,2,0.128,  2.23
LA,10,3,0.190,  2.33
LA,10,4,0.288,  2.53
LA,10,5,0.203,  3.25
LA,10,7,0.125,  1.87
LA,11,2,0.971,  1.16
LA,12,1,0.147,  3.25
LA,12,2,0.853,  3.25
LA,13,1,0.808,  4.62
LA,13,2,0.316,  4.25
LA,13,3,0.091,  2.63
LA,13,6,0.085,  3.25
LA,13,7,0.068,  1.63
LA,13,10,0.128,  3.35
LA,14,1,0.788,  4.24
LA,14,2,0.203,  3.03
LA,14,3,0.041,  1.39
LA,14,4,0.036,  1.35
LA,14,5,0.180,  3.95
LA,15,1,0.049,  1.47
LA,15,2,0.157,  2.21
LA,15,3,0.272,  3.46
LA,15,4,0.343,  3.65
LA,15,5,0.087,  1.00
LA,15,6,0.091,  2.68
MA,1,1,0.384,  1.37
MA,1,2,0.446,  1.94
MA,1,3,0.144,  1.63
MA,1,4,0.018,  0.46
MA,2,1,0.195,  1.49
MA,2,2,0.413,  2.88
MA,2,3,0.392,  2.37
MA,3,1,0.119,  1.80
MA,3,2,0.060,  1.26
MA,3,3,0.042,  0.83
MA,3,4,0.127,  1.53
MA,3,5,0.175,  1.09
MA,3,6,0.134,  1.09
MA,3,7,0.068,  0.99
MA,3,8,0.084,  1.19
MA,3,9,0.101,  0.81
MA,3,10,0.091,  1.48
MA,4,1,0.237,  2.47
MA,4,2,0.763,  2.47
MA,5,1,0.140,  1.24
MA,5,2,0.119,  0.90
MA,5,3,0.741,  1.86
MA,6,1,0.160,  1.80
MA,6,2,0.197,  1.79
MA,6,3,0.643,  1.74
MA,7,1,0.305,  1.97
MA,7,2,0.695,  1.97
MA,8,1,0.045,  1.19
MA,8,2,0.955,  1.19
MA,9,1,0.095,  1.06
MA,9,2,0.905,  1.06
MA,10,1,0.036,  1.18
MA,10,2,0.058,  1.21
MA,10,3,0.151,  1.60
MA,10,4,0.290,  1.45
MA,10,5,0.307,  1.73
MA,10,6,0.030,  0.85
MA,10,7,0.129,  1.55
MA,11,1,0.031,  0.75
MA,11,2,0.969,  0.75
MA,12,1,0.129,  1.56
MA,12,2,0.871,  1.56
MA,13,1,0.761,  2.39
MA,13,2,0.247,  1.92
MA,13,3,0.097,  1.01
MA,13,4,0.025,  0.69
MA,13,5,0.044,  1.35
MA,13,6,0.091,  1.67
MA,13,7,0.111,  1.67
MA,13,8,0.038,  1.41
MA,13,9,0.039,  0.90
MA,13,10,0.146,  1.24
MA,14,1,0.738,  2.35
MA,14,2,0.170,  1.38
MA,14,3,0.052,  0.45
MA,14,4,0.026,  0.70
MA,14,5,0.211,  1.75
MA,15,1,0.045,  0.90
MA,15,2,0.105,  1.47
MA,15,3,0.221,  1.78
MA,15,4,0.449,  2.10
MA,15,5,0.092,  1.04
MA,15,6,0.088,  0.94
MD,1,1,0.390,  2.38
MD,1,2,0.469,  1.82
MD,1,3,0.107,  0.99
MD,1,4,0.027,  1.09
MD,2,1,0.227,  1.67
MD,2,2,0.426,  1.71
MD,2,3,0.347,  1.82
MD,3,1,0.069,  1.30
MD,3,2,0.038,  0.86
MD,3,3,0.044,  1.08
MD,3,4,0.131,  1.71
MD,3,5,0.200,  2.67
MD,3,6,0.168,  1.55
MD,3,7,0.088,  1.35
MD,3,8,0.078,  0.96
MD,3,9,0.103,  1.51
MD,3,10,0.082,  1.65
MD,4,1,0.263,  3.07
MD,4,2,0.737,  3.07
MD,5,1,0.113,  1.97
MD,5,2,0.134,  1.43
MD,5,3,0.753,  1.95
MD,6,1,0.150,  1.96
MD,6,2,0.293,  2.04
MD,6,3,0.557,  1.92
MD,7,1,0.312,  1.85
MD,7,2,0.688,  1.85
MD,8,1,0.056,  0.85
MD,8,2,0.944,  0.85
MD,9,1,0.104,  1.27
MD,9,2,0.896,  1.27
MD,10,1,0.038,  1.50
MD,10,2,0.099,  2.00
MD,10,3,0.177,  2.43
MD,10,4,0.298,  1.13
MD,10,5,0.277,  2.42
MD,10,7,0.096,  1.29
MD,11,1,0.049,  1.01
MD,11,2,0.951,  1.01
MD,12,1,0.156,  1.09
MD,12,2,0.844,  1.09
MD,13,1,0.783,  2.77
MD,13,2,0.287,  2.88
MD,13,3,0.092,  0.96
MD,13,4,0.022,  0.52
MD,13,5,0.208,  1.47
MD,13,6,0.051,  1.19
MD,13,7,0.103,  1.82
MD,13,8,0.033,  1.08
MD,13,10,0.143,  1.78
MD,14,1,0.742,  2.56
MD,14,2,0.186,  2.87
MD,14,3,0.043,  1.05
MD,14,4,0.030,  1.02
MD,14,5,0.219,  2.17
MD,15,1,0.047,  1.46
MD,15,2,0.135,  2.41
MD,15,3,0.214,  1.89
MD,15,4,0.412,  2.24
MD,15,5,0.108,  1.32
MD,15,6,0.085,  0.95
ME,1,1,0.355,  2.64
ME,1,2,0.516,  4.04
ME,1,3,0.091,  2.44
ME,2,1,0.136,  2.21
ME,2,2,0.433,  4.45
ME,2,3,0.430,  2.88
ME,3,1,0.131,  3.69
ME,3,4,0.172,  3.44
ME,3,5,0.183,  4.33
ME,3,6,0.141,  2.93
ME,3,7,0.088,  2.74
ME,3,8,0.086,  2.14
ME,3,10,0.086,  2.41
ME,4,1,0.258,  3.36
ME,4,2,0.742,  3.36
ME,5,1,0.090,  1.80
ME,5,2,0.111,  1.58
ME,5,3,0.799,  2.40
ME,6,1,0.125,  3.28
ME,6,2,0.241,  3.28
ME,6,3,0.635,  2.97
ME,7,1,0.353,  3.90
ME,7,2,0.647,  3.90
ME,8,2,0.946,  1.62
ME,9,1,0.074,  2.14
ME,9,2,0.926,  2.14
ME,10,2,0.097,  2.76
ME,10,3,0.187,  3.52
ME,10,4,0.232,  2.45
ME,10,5,0.282,  4.41
ME,10,7,0.122,  3.13
ME,11,2,0.943,  1.31
ME,12,1,0.151,  2.39
ME,12,2,0.849,  2.39
ME,13,1,0.768,  3.41
ME,13,2,0.316,  2.98
ME,13,3,0.091,  2.70
ME,13,6,0.125,  3.19
ME,13,7,0.105,  3.05
ME,13,10,0.174,  2.17
ME,14,1,0.760,  3.58
ME,14,2,0.247,  3.00
ME,14,5,0.210,  2.92
ME,15,2,0.081,  2.82
ME,15,3,0.171,  4.24
ME,15,4,0.517,  4.26
ME,15,5,0.091,  2.65
ME,15,6,0.102,  2.70
MI,1,1,0.408,  1.38
MI,1,2,0.482,  1.88
MI,1,3,0.074,  1.27
MI,1,4,0.023,  0.42
MI,2,1,0.290,  2.29
MI,2,2,0.419,  2.08
MI,2,3,0.292,  2.55
MI,3,1,0.107,  1.53
MI,3,2,0.056,  0.98
MI,3,3,0.062,  1.31
MI,3,4,0.115,  1.40
MI,3,5,0.197,  2.38
MI,3,6,0.151,  1.72
MI,3,7,0.082,  1.02
MI,3,8,0.096,  1.88
MI,3,9,0.080,  1.49
MI,3,10,0.054,  0.89
MI,4,1,0.262,  1.10
MI,4,2,0.738,  1.10
MI,5,1,0.168,  1.69
MI,5,2,0.148,  1.41
MI,5,3,0.684,  2.01
MI,6,1,0.218,  2.25
MI,6,2,0.242,  2.09
MI,6,3,0.540,  2.14
MI,7,1,0.356,  2.46
MI,7,2,0.644,  2.46
MI,8,1,0.041,  0.95
MI,8,2,0.959,  0.95
MI,9,1,0.096,  1.11
MI,9,2,0.904,  1.11
MI,10,1,0.045,  0.86
MI,10,2,0.091,  1.60
MI,10,3,0.165,  1.82
MI,10,4,0.321,  2.94
MI,10,5,0.250,  2.78
MI,10,6,0.037,  0.85
MI,10,7,0.092,  1.46
MI,11,1,0.033,  0.76
MI,11,2,0.967,  0.76
MI,12,1,0.131,  2.24
MI,12,2,0.869,  2.24
MI,13,1,0.741,  2.43
MI,13,2,0.217,  2.50
MI,13,3,0.106,  1.17
MI,13,4,0.023,  0.66
MI,13,5,0.076,  1.27
MI,13,6,0.069,  1.09
MI,13,7,0.130,  1.75
MI,13,8,0.035,  1.07
MI,13,9,0.038,  1.32
MI,13,10,0.157,  1.76
MI,14,1,0.711,  1.81
MI,14,2,0.176,  2.07
MI,14,3,0.058,  0.59
MI,14,4,0.031,  0.76
MI,14,5,0.230,  2.21
MI,15,1,0.061,  1.16
MI,15,2,0.164,  1.42
MI,15,3,0.210,  1.13
MI,15,4,0.392,  1.62
MI,15,5,0.089,  1.29
MI,15,6,0.084,  1.45
MN,1,1,0.343,  0.99
MN,1,2,0.442,  1.95
MN,1,3,0.156,  1.55
MN,1,4,0.043,  0.98
MN,2,1,0.183,  1.22
MN,2,2,0.420,  2.30
MN,2,3,0.397,  2.66
MN,3,1,0.064,  1.29
MN,3,2,0.043,  1.14
MN,3,3,0.063,  0.91
MN,3,4,0.109,  1.47
MN,3,5,0.193,  1.11
MN,3,6,0.158,  1.71
MN,3,7,0.088,  0.98
MN,3,8,0.097,  1.15
MN,3,9,0.108,  1.15
MN,3,10,0.077,  0.73
MN,4,1,0.186,  1.46
MN,4,2,0.814,  1.46
MN,5,1,0.088,  1.05
MN,5,2,0.126,  1.40
MN,5,3,0.786,  1.40
MN,6,1,0.141,  1.55
MN,6,2,0.224,  1.89
MN,6,3,0.636,  2.10
MN,7,1,0.341,  2.11
MN,7,2,0.659,  2.11
MN,8,1,0.034,  0.45
MN,8,2,0.966,  0.45
MN,9,1,0.057,  0.80
MN,9,2,0.943,  0.80
MN,10,1,0.052,  1.05
MN,10,2,0.102,  1.98
MN,10,3,0.128,  1.08
MN,10,4,0.279,  2.14
MN,10,5,0.306,  2.72
MN,10,6,0.026,  0.64
MN,10,7,0.107,  1.25
MN,11,1,0.043,  0.87
MN,11,2,0.957,  0.87
MN,12,1,0.099,  1.36
MN,12,2,0.901,  1.36
MN,13,1,0.759,  1.95
MN,13,2,0.227,  1.40
MN,13,3,0.107,  1.03
MN,13,5,0.043,  0.82
MN,13,6,0.062,  1.27
MN,13,7,0.097,  1.38
MN,13,8,0.026,  1.00
MN,13,9,0.031,  0.77
MN,13,10,0.174,  1.70
MN,14,1,0.740,  1.96
MN,14,2,0.176,  1.59
MN,14,3,0.081,  1.22
MN,14,5,0.213,  1.92
MN,15,1,0.040,  0.90
MN,15,2,0.095,  1.52
MN,15,3,0.254,  1.45
MN,15,4,0.385,  1.90
MN,15,5,0.072,  0.83
MN,15,6,0.155,  1.33
MO,1,1,0.348,  2.65
MO,1,2,0.497,  2.75
MO,1,3,0.109,  1.67
MO,1,4,0.026,  0.65
MO,2,1,0.228,  2.80
MO,2,2,0.440,  2.05
MO,2,3,0.332,  2.25
MO,3,1,0.031,  0.60
MO,3,2,0.027,  0.64
MO,3,3,0.064,  1.78
MO,3,4,0.137,  1.87
MO,3,5,0.193,  3.26
MO,3,6,0.187,  2.12
MO,3,7,0.086,  1.85
MO,3,8,0.100,  1.10
MO,3,9,0.078,  1.06
MO,3,10,0.097,  1.61
MO,4,1,0.134,  2.02
MO,4,2,0.866,  2.02
MO,5,1,0.110,  1.29
MO,5,2,0.096,  1.45
MO,5,3,0.793,  2.01
MO,6,1,0.152,  1.73
MO,6,2,0.208,  2.01
MO,6,3,0.640,  2.48
MO,7,1,0.378,  1.83
MO,7,2,0.622,  1.83
MO,8,1,0.036,  0.86
MO,8,2,0.964,  0.86
MO,9,1,0.067,  1.26
MO,9,2,0.933,  1.26
MO,10,1,0.038,  1.10
MO,10,2,0.095,  2.04
MO,10,3,0.184,  2.47
MO,10,4,0.277,  2.80
MO,10,5,0.264,  2.49
MO,10,7,0.124,  1.43
MO,11,1,0.034,  1.08
MO,11,2,0.966,  1.08
MO,12,1,0.120,  1.43
MO,12,2,0.880,  1.43
MO,13,1,0.811,  2.68
MO,13,2,0.267,  3.11
MO,13,3,0.093,  1.94
MO,13,5,0.039,  1.31
MO,13,6,0.065,  1.06
MO,13,7,0.104,  1.37
MO,13,8,0.030,  1.16
MO,13,10,0.119,  2.17
MO,14,1,0.796,  2.51
MO,14,2,0.178,  2.33
MO,14,3,0.063,  1.47
MO,14,5,0.169,  2.26
MO,15,1,0.048,  1.08
MO,15,2,0.170,  1.77
MO,15,3,0.216,  2.62
MO,15,4,0.397,  2.67
MO,15,5,0.067,  1.55
MO,15,6,0.100,  1.94
MS,1,1,0.322,  3.89
MS,1,2,0.443,  4.76
MS,1,3,0.165,  3.27
MS,2,1,0.235,  3.92
MS,2,2,0.430,  6.00
MS,2,3,0.336,  5.18
MS,3,4,0.090,  2.36
MS,3,5,0.224,  5.64
MS,3,6,0.169,  4.35
MS,3,8,0.150,  2.66
MS,3,9,0.072,  2.18
MS,3,10,0.117,  2.96
MS,4,1,0.145,  4.54
MS,4,2,0.855,  4.54
MS,5,2,0.127,  4.00
MS,5,3,0.807,  5.19
MS,6,1,0.114,  3.64
MS,6,2,0.181,  3.49
MS,6,3,0.704,  5.03
MS,7,1,0.320,  4.58
MS,7,2,0.680,  4.58
MS,8,2,0.937,  2.54
MS,9,1,0.116,  2.93
MS,9,2,0.884,  2.93
MS,10,2,0.152,  4.17
MS,10,3,0.267,  2.86
MS,10,4,0.234,  3.77
MS,10,5,0.141,  2.45
MS,10,7,0.145,  2.56
MS,11,2,0.949,  2.79
MS,12,1,0.115,  2.52
MS,12,2,0.885,  2.52
MS,13,1,0.822,  5.92
MS,13,2,0.171,  4.21
MS,13,3,0.168,  2.59
MS,13,7,0.087,  3.82
MS,13,10,0.116,  4.54
MS,14,1,0.807,  5.63
MS,14,2,0.130,  2.27
MS,14,3,0.135,  4.34
MS,14,5,0.132,  4.24
MS,15,2,0.271,  3.05
MS,15,3,0.166,  4.36
MS,15,4,0.297,  2.85
MS,15,5,0.065,  1.37
MS,15,6,0.157,  5.15
MT,1,1,0.258,  4.04
MT,1,2,0.440,  3.51
MT,1,3,0.254,  3.81
MT,2,1,0.246,  2.32
MT,2,2,0.379,  4.93
MT,2,3,0.375,  4.94
MT,3,2,0.101,  2.44
MT,3,3,0.099,  2.67
MT,3,4,0.121,  3.26
MT,3,5,0.192,  4.52
MT,3,6,0.221,  5.40
MT,4,1,0.097,  3.33
MT,4,2,0.903,  3.33
MT,5,1,0.137,  2.53
MT,5,2,0.055,  1.98
MT,5,3,0.807,  3.47
MT,6,1,0.232,  3.35
MT,6,2,0.162,  2.77
MT,6,3,0.606,  3.85
MT,7,1,0.435,  3.65
MT,7,2,0.565,  3.65
MT,8,2,0.976,  1.09
MT,9,2,0.940,  1.55
MT,10,2,0.130,  2.47
MT,10,3,0.297,  5.78
MT,10,4,0.243,  4.18
MT,10,5,0.179,  3.07
MT,11,2,0.979,  1.33
MT,12,1,0.082,  3.13
MT,12,2,0.918,  3.13
MT,13,1,0.746,  6.68
MT,13,2,0.270,  2.63
MT,13,5,0.102,  3.18
MT,13,7,0.097,  1.96
MT,13,10,0.135,  3.75
MT,14,1,0.728,  6.01
MT,14,2,0.138,  3.72
MT,14,5,0.193,  4.46
MT,15,1,0.096,  2.10
MT,15,2,0.146,  3.84
MT,15,3,0.166,  3.77
MT,15,4,0.367,  6.29
MT,15,6,0.152,  4.82
NC,1,1,0.363,  1.98
NC,1,2,0.445,  1.80
NC,1,3,0.135,  1.00
NC,1,4,0.036,  1.16
NC,1,5,0.021,  0.51
NC,2,1,0.204,  1.12
NC,2,2,0.440,  1.63
NC,2,3,0.356,  1.79
NC,3,1,0.084,  0.99
NC,3,2,0.050,  1.17
NC,3,3,0.070,  1.19
NC,3,4,0.111,  1.99
NC,3,5,0.202,  2.20
NC,3,6,0.170,  1.40
NC,3,7,0.081,  1.28
NC,3,8,0.084,  1.08
NC,3,9,0.074,  1.20
NC,3,10,0.073,  1.25
NC,4,1,0.174,  1.45
NC,4,2,0.826,  1.45
NC,5,1,0.087,  0.93
NC,5,2,0.089,  1.38
NC,5,3,0.823,  1.72
NC,6,1,0.122,  1.91
NC,6,2,0.232,  1.45
NC,6,3,0.646,  2.48
NC,7,1,0.323,  2.25
NC,7,2,0.677,  2.25
NC,8,1,0.040,  0.52
NC,8,2,0.960,  0.52
NC,9,1,0.051,  0.87
NC,9,2,0.949,  0.87
NC,10,1,0.040,  0.81
NC,10,2,0.078,  1.16
NC,10,3,0.168,  1.49
NC,10,4,0.324,  1.42
NC,10,5,0.270,  1.77
NC,10,6,0.019,  0.62
NC,10,7,0.101,  0.97
NC,11,1,0.037,  0.98
NC,11,2,0.963,  0.98
NC,12,1,0.101,  1.30
NC,12,2,0.899,  1.30
NC,13,1,0.727,  2.11
NC,13,2,0.250,  1.41
NC,13,3,0.086,  1.43
NC,13,4,0.018,  0.37
NC,13,5,0.021,  0.57
NC,13,6,0.080,  0.79
NC,13,7,0.106,  1.19
NC,13,8,0.033,  0.58
NC,13,9,0.037,  0.62
NC,13,10,0.206,  2.33
NC,14,1,0.692,  2.24
NC,14,2,0.180,  1.72
NC,14,3,0.052,  0.99
NC,14,4,0.018,  0.59
NC,14,5,0.275,  2.23
NC,15,1,0.039,  0.91
NC,15,2,0.140,  1.38
NC,15,3,0.240,  1.61
NC,15,4,0.330,  2.32
NC,15,5,0.103,  1.26
NC,15,6,0.148,  1.71
ND,1,1,0.333,  6.73
ND,1,2,0.443,  5.88
ND,1,3,0.191,  8.76
ND,2,1,0.211,  6.35
ND,2,2,0.361,  5.24
ND,2,3,0.428,  8.47
ND,3,4,0.252,  5.05
ND,3,5,0.220,  4.79
ND,3,6,0.119,  2.35
ND,4,1,0.236,  6.11
ND,4,2,0.764,  6.11
ND,5,2,0.169,  3.88
ND,5,3,0.771,  4.98
ND,6,2,0.334,  5.94
ND,6,3,0.609,  6.55
ND,7,1,0.282,  4.27
ND,7,2,0.718,  4.27
ND,8,2,0.992,  0.79
ND,9,2,0.957,  2.58
ND,10,2,0.147,  7.18
ND,10,3,0.144,  4.71
ND,10,4,0.312,  7.83
ND,10,5,0.285,  5.14
ND,11,2,0.974,  2.01
ND,12,2,0.931,  2.67
ND,13,1,0.793,  5.03
ND,13,2,0.229,  7.54
ND,13,10,0.162,  3.14
ND,14,1,0.793,  5.03
ND,14,2,0.150,  7.53
ND,14,5,0.189,  3.94
ND,15,2,0.157,  4.62
ND,15,3,0.175,  4.54
ND,15,4,0.362,  6.17
ND,15,6,0.187,  6.45
NE,1,1,0.280,  4.58
NE,1,2,0.498,  6.17
NE,1,3,0.201,  5.72
NE,2,1,0.249,  4.03
NE,2,2,0.352,  4.07
NE,2,3,0.399,  4.30
NE,3,3,0.069,  2.51
NE,3,4,0.113,  2.43
NE,3,5,0.299,  3.15
NE,3,6,0.194,  3.76
NE,3,7,0.088,  2.93
NE,3,8,0.055,  1.89
NE,3,9,0.060,  1.58
NE,3,10,0.059,  1.77
NE,4,1,0.136,  2.38
NE,4,2,0.864,  2.38
NE,5,1,0.093,  3.53
NE,5,2,0.073,  2.56
NE,5,3,0.834,  4.44
NE,6,1,0.149,  2.98
NE,6,2,0.197,  4.32
NE,6,3,0.654,  3.87
NE,7,1,0.305,  4.46
NE,7,2,0.695,  4.46
NE,8,2,0.968,  1.80
NE,9,2,0.968,  1.39
NE,10,1,0.064,  1.41
NE,10,2,0.087,  3.17
NE,10,3,0.181,  3.60
NE,10,4,0.249,  2.81
NE,10,5,0.331,  3.71
NE,10,7,0.079,  2.47
NE,11,2,0.980,  1.53
NE,12,1,0.073,  3.06
NE,12,2,0.927,  3.06
NE,13,1,0.836,  3.19
NE,13,2,0.228,  2.11
NE,13,3,0.091,  1.98
NE,13,6,0.067,  1.25
NE,13,7,0.076,  2.32
NE,13,10,0.112,  2.78
NE,14,1,0.835,  3.20
NE,14,2,0.221,  2.56
NE,14,3,0.061,  1.65
NE,14,5,0.127,  3.19
NE,15,1,0.078,  2.32
NE,15,2,0.142,  3.18
NE,15,3,0.244,  3.42
NE,15,4,0.355,  3.77
NE,15,6,0.137,  3.79
NH,1,1,0.373,  3.67
NH,1,2,0.482,  4.60
NH,1,3,0.106,  2.91
NH,2,1,0.247,  4.12
NH,2,2,0.434,  4.68
NH,2,3,0.318,  3.32
NH,3,1,0.130,  3.27
NH,3,4,0.109,  3.03
NH,3,5,0.170,  3.54
NH,3,6,0.202,  4.90
NH,3,7,0.091,  1.86
NH,3,8,0.077,  2.80
NH,3,9,0.103,  2.59
NH,4,1,0.167,  2.90
NH,4,2,0.833,  2.90
NH,5,1,0.151,  3.30
NH,5,2,0.135,  3.46
NH,5,3,0.715,  4.17
NH,6,1,0.140,  3.26
NH,6,2,0.194,  3.66
NH,6,3,0.666,  4.42
NH,7,1,0.361,  3.56
NH,7,2,0.639,  3.56
NH,8,1,0.062,  1.43
NH,8,2,0.938,  1.43
NH,9,1,0.090,  1.66
NH,9,2,0.910,  1.66
NH,10,2,0.130,  3.89
NH,10,3,0.215,  2.76
NH,10,4,0.261,  2.21
NH,10,5,0.265,  3.49
NH,10,7,0.072,  2.30
NH,11,2,0.960,  2.10
NH,12,1,0.153,  4.27
NH,12,2,0.847,  4.27
NH,13,1,0.809,  3.42
NH,13,2,0.305,  3.52
NH,13,3,0.121,  3.37
NH,13,5,0.219,  3.66
NH,13,6,0.117,  1.88
NH,13,7,0.115,  1.34
NH,13,10,0.106,  2.91
NH,14,1,0.785,  3.69
NH,14,2,0.248,  3.12
NH,14,5,0.152,  2.42
NH,15,2,0.166,  2.46
NH,15,3,0.213,  3.31
NH,15,4,0.415,  5.26
NH,15,5,0.074,  1.50
NH,15,6,0.086,  1.87
NJ,1,1,0.494,  2.85
NJ,1,2,0.373,  2.66
NJ,1,3,0.093,  1.29
NJ,1,4,0.025,  0.77
NJ,2,1,0.171,  2.11
NJ,2,2,0.483,  1.72
NJ,2,3,0.347,  1.34
NJ,3,1,0.129,  1.14
NJ,3,2,0.054,  1.15
NJ,3,3,0.053,  0.60
NJ,3,4,0.132,  1.47
NJ,3,5,0.183,  1.76
NJ,3,6,0.146,  1.53
NJ,3,7,0.058,  0.92
NJ,3,8,0.110,  1.56
NJ,3,9,0.072,  1.47
NJ,3,10,0.063,  1.19
NJ,4,1,0.342,  1.84
NJ,4,2,0.658,  1.84
